Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
choice_33_bde4c6f2	pr	Могучий огр, так же известный как Череподробитель, Кагу из Дадду-Лей!	game/script.rpy	1398	pr "[what]"
choice_33_6160f261	e	Зрители опять же аплодируют	game/script.rpy	1401	e "[what]"
choice_33_5fe4537b	e	Похоже, предстоит серьезная драка.	game/script.rpy	1402	e "[what]"
		Поставить на результат боя	game/script.rpy	1404
		Просто понаблюдать	game/script.rpy	1406
choice_149_e12ca5a6	s	Количество вашего золота - [gold]	game/script.rpy	1412	s "[what]"
choice_149_c01ef034	e	Вы можете себе позволить купить некоторые вещи	game/script.rpy	1414	e "[what]"
		Бутылка с надписью: «Таинственное зелье» (2 золотых)	game/script.rpy	1416
choice_149_43de95d5	s	Теперь количество вашего золота - [gold]	game/script.rpy	1419	s "[what]"
		Соты с пчелиным воском (2 золотых)	game/script.rpy	1421
choice_149_43de95d5_1	s	Теперь количество вашего золота - [gold]	game/script.rpy	1424	s "[what]"
		Еда - одна порция (3 золотых)	game/script.rpy	1426
choice_149_43de95d5_2	s	Теперь количество вашего золота - [gold]	game/script.rpy	1429	s "[what]"
choice_149_82fa9dff	s	Теперь количество вашей еды - [meal]	game/script.rpy	1430	s "[what]"
		Маленький флакон с пылью (3 золотых)	game/script.rpy	1432
choice_149_43de95d5_3	s	Теперь количество вашего золота - [gold]	game/script.rpy	1435	s "[what]"
		Набор перчаток (5 золотых)	game/script.rpy	1437
choice_149_43de95d5_4	s	Теперь количество вашего золота - [gold]	game/script.rpy	1440	s "[what]"
		Ничего не покупать	game/script.rpy	1442
choice_149_76fc3622	e	Вы не можете себе ничего купить	game/script.rpy	1445	e "[what]"
choice_153_18b97b9e	e	Вы покидаете поселение гномов и продолжаете идти вперед.	game/script.rpy	1451	e "[what]"
choice_153_e44e388c	e	Медальон на шее у статуи выглядит слишком ценным артефактом, чтобы его можно было повесить на простую статую и оставить без присмотра	game/script.rpy	1452	e "[what]"
choice_153_01b1f9e3	e	Возможно, он очень ценный, возможно, даже волшебный	game/script.rpy	1453	e "[what]"
		Присмотреться к статуе	game/script.rpy	1455
		Войти в хижину за ее спиной	game/script.rpy	1457
		Проигнорировать это искушение и продолжите путь	game/script.rpy	1459
choice_98_f0b561c6	e	Сквозь небольшую толпу вы можете увидеть двух крошечных существ, сражающихся друг с другом на земле.	game/script.rpy	1465	e "[what]"
choice_98_57693f54	e	Борьба идет между спрайтом и пикси.	game/script.rpy	1468	e "[what]"
choice_98_a1bfce16	e	Половина зрителей подбадривают пикси, а остальные встали на сторону спрайта.	game/script.rpy	1469	e "[what]"
choice_98_a1f5b4b3	e	Никто не пытается прекратить эту драку.	game/script.rpy	1470	e "[what]"
		Попытаться разнять дерущихся	game/script.rpy	1472
		Помочь одному из двух существ	game/script.rpy	1474
		Проигнорировать все это и продолжить свой путь	game/script.rpy	1476
choice_91_0e505735	e	Бросаете им монету, и они начинают ссориться из-за нее.	game/script.rpy	1481	e "[what]"
choice_91_43de95d5	s	Теперь количество вашего золота - [gold]	game/script.rpy	1483	s "[what]"
choice_91_4e99bd1a	e	Пока суть, да дело, вы можете задать им вопрос	game/script.rpy	1484	e "[what]"
		Откуда они пришли?	game/script.rpy	1486
		Как добраться до центра города?	game/script.rpy	1488
		Слышали ли они о ком-то по имени Вик?	game/script.rpy	1490
choice_329_21848d48	e	Когда эти юные бандиты приближаются к вам, вы чувствуете, как их маленькие руки рвут ваш рюкзак.	game/script.rpy	1496	e "[what]"
choice_329_c67a2327	e	Они пытаются проникнуть внутрь, чтобы спереть что-нибудь!	game/script.rpy	1497	e "[what]"
choice_329_9d4b8294	e	Настало время испытать вышу удачу!	game/script.rpy	1498	e "[what]"
choice_329_957745fa	s	Уровень вашей удачи - [luck], требуемый уровень удачи - [twodice]	game/script.rpy	1500	s "[what]"
choice_329_7202cf07	s	Вам повезло!	game/script.rpy	1502	s "[what]"
choice_329_38439336	s	Теперь ваш уровень удачи - [luck]	game/script.rpy	1504	s "[what]"
choice_329_3cadd87e	s	Вам не повезло!	game/script.rpy	1507	s "[what]"
choice_329_38439336_1	s	Теперь ваш уровень удачи - [luck]	game/script.rpy	1509	s "[what]"
choice_128_7bd3b0a2	e	Животное странно смотрит на вас.	game/script.rpy	1514	e "[what]"
choice_128_c1582205	e	Вы произносите несколько ласковых слов, и лошадь немного успокаивается, но не дает никаких признаков ответа.	game/script.rpy	1515	e "[what]"
choice_128_5046075a	e	В конце концов, вы прекращаете это одностороннее общение.	game/script.rpy	1516	e "[what]"
choice_128_21b3ed4f	e	Лошадь успокоилась	game/script.rpy	1517	e "[what]"
		Запрыгнуть жеребцу на спину	game/script.rpy	1519
		Пойти своим путем	game/script.rpy	1521
choice_49_ef35d32e	e	Вы отвязываете поводья и запрыгиваете на спину коню. Он громко ржет и поднимается на дыбы.	game/script.rpy	1527	e "[what]"
choice_49_7ad95bb3	e	Прежде чем успеваете среагировать, он молнией скачет по дороге в ту сторону откуда вы пришли.	game/script.rpy	1530	e "[what]"
		Крепко держаться в седле и смотреть, куда он вас привезет	game/script.rpy	1532
		Проверить Удачу в попытке остановить его и сойти	game/script.rpy	1534
choice_237_98cfa831	e	Примите решение куда пойдете дальше	game/script.rpy	1540	e "[what]"
choice_297_4febc02e	e	Вы входите в центр города, дома и строения здесь заметно плотнее, народу на улицах тоже больше.	game/script.rpy	1550	e "[what]"
choice_297_74976006	e	День подходит к концу, и вы начинаете присматривать себе место для ночлега.	game/script.rpy	1551	e "[what]"
choice_297_320c175f	e	Некоторое время вы идете рядом с каким-то юношей и затем завязываете с ним беседу.	game/script.rpy	1553	e "[what]"
choice_297_57158bdf	ym	Меня зовут Слангг	game/script.rpy	1554	ym "[what]"
choice_297_9e177bb6	ym	Я живу за Северными Вратами Кхара	game/script.rpy	1555	ym "[what]"
choice_297_07bb8d92	ym	Моя мать - скунсомедведица	game/script.rpy	1556	ym "[what]"
choice_297_6a2c1b22	ym	Я сам ничего не ем, кроме крысиных мозгов	game/script.rpy	1557	ym "[what]"
choice_297_957c41f2	ym	Я - личный слуга Первого Архонта Кхара	game/script.rpy	1558	ym "[what]"
choice_297_43b5a4ff	e	Вы скоро понимаете, что он записной враль, и все, что он говорит, брехня.	game/script.rpy	1559	e "[what]"
choice_297_bab603be	e	Вы подходите к развилке, где вам надо расстаться.	game/script.rpy	1563	e "[what]"
choice_297_e8b520ac	e	Напоследок, вы можете попросить у него совета.	game/script.rpy	1564	e "[what]"
		Спросить, как быстрее добраться до ближайшей гостиницы	game/script.rpy	1566
		Спросить не знает ли он что-нибудь о хранителях заклинания, открывающего Северные Врата	game/script.rpy	1568
choice_186_c9549161	bm	Каков мир за пределами Кхара?	game/script.rpy	1574	bm "[what]"
choice_186_e72a84ea	i	Он огромен и разнообразен	game/script.rpy	1575	i "[what]"
choice_186_93bd9450	bm	Огромен... Разнообразен...	game/script.rpy	1576	bm "[what]"
choice_186_58b25f5e	i	А как вам нравится город Кхар?	game/script.rpy	1577	i "[what]"
choice_186_af71c543	bm	Ах, это коварное место	game/script.rpy	1578	bm "[what]"
choice_186_3fcfdf53	bm	Я могу рассказать вам много об опасностях этого города – но сначала давайте выпьем эля а?	game/script.rpy	1579	bm "[what]"
		Выпить с ним	game/script.rpy	1581
		Покинуть его дом	game/script.rpy	1583
choice_173_6a5f141f	e	Человек внезапно становиться агрессивным.	game/script.rpy	1589	e "[what]"
choice_173_fff67df3	bm	Неблагодарный путешественник!	game/script.rpy	1590	bm "[what]"
choice_173_f80018f2	bm	Ты не можешь отказаться от моего гостеприимства.	game/script.rpy	1591	bm "[what]"
choice_173_8083ee38	bm	Присоединяйся ко мне, и выпьем по кружке эля.	game/script.rpy	1592	bm "[what]"
choice_173_bd182744	bm	Пока не сделаешь этого, ты не уйдешь из моего дома!	game/script.rpy	1593	bm "[what]"
		Уйти отсюда во что бы то ни стало	game/script.rpy	1597
choice_203_3074ba64	e	Это настоящая находка – волшебная самозамыкающаяся цепь, которую можно использовать в бою.	game/script.rpy	1604	e "[what]"
choice_203_cb699603	e	Всякий раз, когда вы уменьшаете Выносливость противника до 3 очков или менее, можете метнуть эту цепь во врага, и она обовьется вокруг ослабленной жертвы и замкнется, обездвижив его, что позволит вам подойти к нему и прикончить, не опасаясь ответного удара.	game/script.rpy	1605	e "[what]"
choice_203_ee58192f	e	К несчастью, вы не знаете, как разомкнуть цепь, так что сможете использовать ее только один раз.	game/script.rpy	1606	e "[what]"
choice_9_ce52e8aa	e	Напротив мастерской по изготовлению цепей находится другая хижина, и из нее доносится аппетитный запах.	game/script.rpy	1612	e "[what]"
		Подойти к ней и заглянуть внутрь	game/script.rpy	1614
		Продолжить путь по дороге	game/script.rpy	1616
choice_119_6f5f377a	e	Свинн срывает длинную цепь со стены и раскручивает ее над головой, чтобы наносить вам удары.	game/script.rpy	1622	e "[what]"
choice_119_fight_f9864d1b	f	Твои силы иссякли в бою с [current_enemy[]]'name'! Ты падаешь, побежденный его яростными ударами цепью.	game/script.rpy	1628	f "[what]"
choice_119_fight_db7514ee	f	Свинн повержен! Ты стоишь над его телом, тяжело дыша. Твое здоровье: [health], мастерство: [mastery], удача: [luck].	game/script.rpy	1632	f "[what]"
choice_119_fight_d9fe4af2	f	Ты ([player_attack]) и [current_enemy[]]'name' ([enemy_attack]) атакуете одновременно, но оба уклоняетесь! Никто не ранен. Твое здоровье: [health], здоровье врага: [current_enemy[]]'health'.	game/script.rpy	1639	f "[what]"
choice_119_fight_a0f5e1b4	f	Твой удар ([player_attack]) пробивает защиту [current_enemy[]]'name' ([enemy_attack])! Ты наносишь 2 урона. У врага осталось [current_enemy[]]'health' здоровья. Твое здоровье: [health].	game/script.rpy	1645	f "[what]"
		Использовать волшебную самозамыкающуюся цепь, чтобы обездвижить и добить Свинна	game/script.rpy	1648
choice_119_fight_d5c84ea9	f	Ты метаешь волшебную цепь! Она обвивается вокруг ослабленного Свинна, обездвиживая его. Ты наносишь решающий удар, и Свинн повержен! Цепь использована, и ты не можешь её снять. Твое здоровье: [health], мастерство: [mastery], удача: [luck].	game/script.rpy	1651	f "[what]"
		Не использовать цепь	game/script.rpy	1653
choice_119_fight_0e26282e	f	Твой мощный удар ([player_attack]) сокрушает [current_enemy[]]'name' ([enemy_attack])! Враг повержен! Твое здоровье: [health], мастерство: [mastery].	game/script.rpy	1656	f "[what]"
choice_119_fight_37c6df0f	f	Удача на твоей стороне! Ты наносишь [current_enemy[]]'name' дополнительный урон (2). У врага осталось [current_enemy[]]'health' здоровья. Твоя удача снизилась до [luck].	game/script.rpy	1665	f "[what]"
choice_119_fight_d5c84ea9_1	f	Ты метаешь волшебную цепь! Она обвивается вокруг ослабленного Свинна, обездвиживая его. Ты наносишь решающий удар, и Свинн повержен! Цепь использована, и ты не можешь её снять. Твое здоровье: [health], мастерство: [mastery], удача: [luck].	game/script.rpy	1671	f "[what]"
choice_119_fight_abc85149	f	Удача помогает тебе! Мощный дополнительный удар (2 урона) добивает [current_enemy[]]'name'! Твоя удача снизилась до [luck].	game/script.rpy	1676	f "[what]"
choice_119_fight_d00ac57f	f	Удача отвернулась! [current_enemy[]]'name' восстанавливает 1 здоровье (теперь [current_enemy[]]'health'). Твоя удача снизилась до [luck].	game/script.rpy	1681	f "[what]"
choice_119_fight_28a9b385	f	[current_enemy[]]'name' наносит тебе удар ([enemy_attack])! Твоя защита ([player_attack]) не справляется. Ты теряешь 2 здоровья, осталось [health].	game/script.rpy	1689	f "[what]"
choice_119_fight_df555c5d	f	[current_enemy[]]'name' наносит сокрушительный удар ([enemy_attack]) против твоей защиты ([player_attack])! Ты теряешь последние силы и падаешь.	game/script.rpy	1691	f "[what]"
choice_119_fight_996c2584	f	Удача спасает тебя! Ты восстанавливаешь 1 здоровье (теперь [health]). Твоя удача снизилась до [luck].	game/script.rpy	1700	f "[what]"
choice_119_fight_80826387	f	Удача подвела! Ты теряешь дополнительное 1 здоровье (теперь [health]). Твоя удача снизилась до [luck].	game/script.rpy	1705	f "[what]"
choice_119_fight_cb73bca8	f	Удача подвела, и ты теряешь последнее здоровье! [current_enemy[]]'name' добивает тебя.	game/script.rpy	1707	f "[what]"
choice_134_c8fef9c6	e	В шкафу в углу комнаты вы находите два стеклянных сосуда.	game/script.rpy	1716	e "[what]"
choice_134_7bc55c14	e	Первый подписан, как «Сок Блимберри», это лекарственное зелье, которое используется в народной медицине.	game/script.rpy	1717	e "[what]"
choice_134_4614e5b8	e	Во втором пузырьке клей, видимо, он нужен мастеру для работы с тонкими деталями.	game/script.rpy	1718	e "[what]"
		Продолжить грабеж	game/script.rpy	1722
choice_134_1_9d4b8294	e	Настало время испытать вышу удачу!	game/script.rpy	1727	e "[what]"
choice_134_1_957745fa	s	Уровень вашей удачи - [luck], требуемый уровень удачи - [twodice]	game/script.rpy	1729	s "[what]"
choice_134_1_7202cf07	s	Вам повезло!	game/script.rpy	1731	s "[what]"
choice_134_1_38439336	s	Теперь ваш уровень удачи - [luck]	game/script.rpy	1733	s "[what]"
choice_134_1_3cadd87e	s	Вам не повезло!	game/script.rpy	1736	s "[what]"
choice_134_1_38439336_1	s	Теперь ваш уровень удачи - [luck]	game/script.rpy	1738	s "[what]"
choice_145_d372c17f	e	Существо наклоняется над столом и бросает ложку и поварешку.	game/script.rpy	1744	e "[what]"
		Показать ему свое оружие и потребовать, чтобы оно отдало вам коробку со свитком и зеркалом	game/script.rpy	1746
		Попытаться обмануть его и спросить, не можете ли вы купить у него еды	game/script.rpy	1748
choice_243_4c0c3180	e	Когда вы достаете оружие, существо громко ревет и бросается на вас.	game/script.rpy	1754	e "[what]"
choice_243_1d15ac56	e	Вы должны сражаться с Пожирателем, который атакует, сильно раскачивая своей головой из стороны в сторону.	game/script.rpy	1755	e "[what]"
choice_243_eeb4cde3	e	При этом его длинные щупальца стараются схватить вас.	game/script.rpy	1756	e "[what]"
choice_243_fight_fccd56b0	f	Твои силы иссякли в бою с [current_enemy[]]'name'! Ты падаешь, побежденный его яростными щупальцами.	game/script.rpy	1762	f "[what]"
choice_243_fight_78aeede2	f	Пожиратель повержен! Ты стоишь над его телом, тяжело дыша. Твое здоровье: [health], мастерство: [mastery], удача: [luck].	game/script.rpy	1766	f "[what]"
choice_243_fight_d9fe4af2	f	Ты ([player_attack]) и [current_enemy[]]'name' ([enemy_attack]) атакуете одновременно, но оба уклоняетесь! Никто не ранен. Твое здоровье: [health], здоровье врага: [current_enemy[]]'health'.	game/script.rpy	1773	f "[what]"
choice_243_fight_a0f5e1b4	f	Твой удар ([player_attack]) пробивает защиту [current_enemy[]]'name' ([enemy_attack])! Ты наносишь 2 урона. У врага осталось [current_enemy[]]'health' здоровья. Твое здоровье: [health].	game/script.rpy	1779	f "[what]"
		Использовать волшебную самозамыкающуюся цепь, чтобы обездвижить и добить Пожирателя	game/script.rpy	1782
choice_243_fight_333bf65d	f	Ты метаешь волшебную цепь! Она обвивается вокруг ослабленного Пожирателя, обездвиживая его. Ты наносишь решающий удар, и Пожиратель повержен! Цепь использована, и ты не можешь её снять. Твое здоровье: [health], мастерство: [mastery], удача: [luck].	game/script.rpy	1785	f "[what]"
choice_243_fight_0e26282e	f	Твой мощный удар ([player_attack]) сокрушает [current_enemy[]]'name' ([enemy_attack])! Враг повержен! Твое здоровье: [health], мастерство: [mastery].	game/script.rpy	1790	f "[what]"
choice_243_fight_37c6df0f	f	Удача на твоей стороне! Ты наносишь [current_enemy[]]'name' дополнительный урон (2). У врага осталось [current_enemy[]]'health' здоровья. Твоя удача снизилась до [luck].	game/script.rpy	1799	f "[what]"
choice_243_fight_333bf65d_1	f	Ты метаешь волшебную цепь! Она обвивается вокруг ослабленного Пожирателя, обездвиживая его. Ты наносишь решающий удар, и Пожиратель повержен! Цепь использована, и ты не можешь её снять. Твое здоровье: [health], мастерство: [mastery], удача: [luck].	game/script.rpy	1805	f "[what]"
choice_243_fight_abc85149	f	Удача помогает тебе! Мощный дополнительный удар (2 урона) добивает [current_enemy[]]'name'! Твоя удача снизилась до [luck].	game/script.rpy	1810	f "[what]"
choice_243_fight_d00ac57f	f	Удача отвернулась! [current_enemy[]]'name' восстанавливает 1 здоровье (теперь [current_enemy[]]'health'). Твоя удача снизилась до [luck].	game/script.rpy	1815	f "[what]"
choice_243_fight_28a9b385	f	[current_enemy[]]'name' наносит тебе удар ([enemy_attack])! Твоя защита ([player_attack]) не справляется. Ты теряешь 2 здоровья, осталось [health].	game/script.rpy	1823	f "[what]"
choice_243_fight_df555c5d	f	[current_enemy[]]'name' наносит сокрушительный удар ([enemy_attack]) против твоей защиты ([player_attack])! Ты теряешь последние силы и падаешь.	game/script.rpy	1825	f "[what]"
choice_243_fight_996c2584	f	Удача спасает тебя! Ты восстанавливаешь 1 здоровье (теперь [health]). Твоя удача снизилась до [luck].	game/script.rpy	1834	f "[what]"
choice_243_fight_80826387	f	Удача подвела! Ты теряешь дополнительное 1 здоровье (теперь [health]). Твоя удача снизилась до [luck].	game/script.rpy	1839	f "[what]"
choice_243_fight_cb73bca8	f	Удача подвела, и ты теряешь последнее здоровье! [current_enemy[]]'name' добивает тебя.	game/script.rpy	1841	f "[what]"
choice_240_49a49100	e	Вы входите в палатку, и неопрятный бородач приветствует вас.	game/script.rpy	1853	e "[what]"
choice_240_912d92c3	bem	Добро пожаловать, добро пожаловать, мой друг!	game/script.rpy	1855	bem "[what]"
choice_240_a76aa18b	bem	И давайте посмотрим, какой приз вы сможете выиграть сегодня.	game/script.rpy	1856	bem "[what]"
choice_240_ba06ced2	bem	У Честного Ганна и его Шкафа Фортуны не бывает проигравших!	game/script.rpy	1857	bem "[what]"
choice_240_f2118c2f	e	Он подводит вас к большому застекленному шкафу.	game/script.rpy	1858	e "[what]"
choice_240_d88d7691	e	Внутри лежат разные предметы: украшения, книги, золото, сумки и еда.	game/script.rpy	1859	e "[what]"
choice_240_95342cb4	e	Вместе с ними в шкафу заперто маленькое крылатое гуманоидное существо - Мит.	game/script.rpy	1860	e "[what]"
choice_240_8a46c49b	bem	Всего 2 золотых, мой друг, и мы увидим, что мой маленький питомец добудет для вас!	game/script.rpy	1861	bem "[what]"
		Заплатить	game/script.rpy	1863
		Покинуть палатку и фестиваль	game/script.rpy	1865
choice_160_54d211a0	e	Вы приближаетесь к центру Кхара. Застройка становится плотней, а дороги грязнее.	game/script.rpy	1871	e "[what]"
choice_160_4d564deb	e	Народ толпится на улицах и пялится на вас, пока вы проходите мимо.	game/script.rpy	1872	e "[what]"
choice_160_a98c4c83	e	Вы подходите к развилке.	game/script.rpy	1873	e "[what]"
		Продолжить путь в портовый район	game/script.rpy	1877
choice_17_3a19efdf	e	Вы стараетесь изо всех сил следовать за коленцами танцоров, но без особого успеха.	game/script.rpy	1882	e "[what]"
choice_17_ce61ce1b	e	Тем не менее, вы наслаждаетесь пляской и можете восстановить еще 1 очко Здоровья.	game/script.rpy	1883	e "[what]"
choice_17_8d795cec	s	Теперь ваш уровень здоровья - [health]	game/script.rpy	1885	s "[what]"
choice_17_f257cde6	e	Но танец начинает утомлять вас, особенно учитывая вес вашего рюкзака и оружия.	game/script.rpy	1886	e "[what]"
choice_17_8b02c855	e	Кажется, мелодия и не собирается заканчиваться.	game/script.rpy	1887	e "[what]"
choice_17_5d9f9fdb	e	Удастся ли продержаться до конца танца?	game/script.rpy	1888	e "[what]"
choice_17_loop_0cb3eb8b	s	Вес носимых вами артефактов - [summ]. Ваше выносливость в танце - [twodice]	game/script.rpy	1903	s "[what]"
choice_17_loop_699607df	e	Вы продержались не переутомившись до конца танца	game/script.rpy	1905	e "[what]"
choice_17_loop_17398c8e	e	Вы не смогли продержаться до конца танца	game/script.rpy	1908	e "[what]"
choice_17_loop_16237151	e	Вы теряете одну единицу Здровья	game/script.rpy	1909	e "[what]"
choice_17_loop_8d795cec	s	Теперь ваш уровень здоровья - [health]	game/script.rpy	1911	s "[what]"
choice_17_loop_df2ac3d6	e	Но танец продолжается!	game/script.rpy	1914	e "[what]"
choice_17_loop_94e1f3cd	s	Танец уже продолжается [loop] минут из 5-и	game/script.rpy	1915	s "[what]"
choice_40_aea10a7e	e	Зрители в толпе вокруг вас злятся на ваш отказ присоединиться к танцу.	game/script.rpy	1920	e "[what]"
choice_40_934a6270	e	Они толкают вас вперед, а вы пытаетесь сдержать закипающую в вас злобу.	game/script.rpy	1921	e "[what]"
choice_40_0e522498	rm	Где же твой дух?	game/script.rpy	1922	rm "[what]"
choice_40_ef222aa0	rm	Засранец. Это всего лишь немного веселья	game/script.rpy	1923	rm "[what]"
		Настаивать на том, чтобы отклонить приглашение на танец	game/script.rpy	1925
		Не рисковать и не сердить толпу	game/script.rpy	1927
choice_63_fb4d707c	e	С радостью и облегчением вы обнаруживаете, что ваше собственное золото все еще при вас.	game/script.rpy	1932	e "[what]"
choice_63_4dbc4a6a	e	В толпе вспыхивают драки и ссоры – жертвы карманника обвиняют в краже своих соседей.	game/script.rpy	1933	e "[what]"
choice_63_492b075d	e	Вы решаете уйти.	game/script.rpy	1934	e "[what]"
		Посмотреть на танцы	game/script.rpy	1936
		Отправиться к рингу, чтобы узнать, появился ли у чемпиона претендент	game/script.rpy	1938
		Уйти с фестиваля	game/script.rpy	1940
choice_177_7922cfdd	e	Ваше сердце замирает, когда вы ощупываете свой кошелек.	game/script.rpy	1945	e "[what]"
choice_177_7333eac8	e	Карманник украл все ваши деньги - вы теперь без гроша!	game/script.rpy	1946	e "[what]"
choice_177_43de95d5	s	Теперь количество вашего золота - [gold]	game/script.rpy	1948	s "[what]"
choice_177_4dbc4a6a	e	В толпе вспыхивают драки и ссоры – жертвы карманника обвиняют в краже своих соседей.	game/script.rpy	1949	e "[what]"
choice_177_492b075d	e	Вы решаете уйти.	game/script.rpy	1950	e "[what]"
choice_190_6786b667	i	Какие ставки ты принимаешь?	game/script.rpy	1962	i "[what]"
choice_190_e745c66b	bck	Чувствуешь, что сегодня тебе повезет?	game/script.rpy	1963	bck "[what]"
choice_190_29ecef3e	bck	Ставки на чемпиона 3 к 1. Устраивает?	game/script.rpy	1964	bck "[what]"
choice_190_2ebc068d	e	Каждая монета, которую вы поставите на варвара, принесет вам выигрыш в 3 золотых, а если поставите на огра, то каждые 3 монеты дадут выигрыш в 1 золотой.	game/script.rpy	1965	e "[what]"
choice_190_e2e53c9d	e	Это если вы угадаете победителя, если не угадаете, то теряете свою ставку.	game/script.rpy	1966	e "[what]"
choice_190_e12ca5a6	s	Количество вашего золота - [gold]	game/script.rpy	1967	s "[what]"
choice_190_cdbb7718	s	Вша ставка: [bidAmount].	game/script.rpy	1974	s "[what]"
choice_190_cdbb7718_1	s	Вша ставка: [bidAmount].	game/script.rpy	1976	s "[what]"
choice_190_d65b4414		Ошибка: введите корректное целое число!	game/script.rpy	1978	"[what]"
		Ставка на Варвара	game/script.rpy	1980
		Ставка на Огра	game/script.rpy	1982
choice_190_43de95d5	s	Теперь количество вашего золота - [gold]	game/script.rpy	1985	s "[what]"
choice_234_c0602912	e	Бой начинается! Варвар и Огр сходятся на ринге, толпа ревет от восторга.	game/script.rpy	1992	e "[what]"
choice_234_fight_432f6eb4	f	Огр наносит сокрушительный удар! Варвар падает, побежденный.	game/script.rpy	2000	f "[what]"
choice_234_fight_a955fbf8	f	Варвар с ревом наносит последний удар! Огр рухнул на ринг!	game/script.rpy	2005	f "[what]"
choice_234_fight_9ac58336	f	Варвар ([barb_attack]) и Огр ([ogre_attack]) атакуют одновременно, но оба уклоняются! Никто не ранен.	game/script.rpy	2013	f "[what]"
choice_234_fight_6f1c821e	f	Варвар ([barb_attack]) пробивает защиту Огр ([ogre_attack])! Огр теряет 2 здоровья, осталось [ogre[]]'health'.	game/script.rpy	2018	f "[what]"
choice_234_fight_d1933409	f	Огр ([ogre_attack]) наносит мощный удар Варвару ([barb_attack])! Варвар теряет 2 здоровья, осталось [barbarian[]]'health'.	game/script.rpy	2023	f "[what]"
choice_234_result_3c4184f1	e	Вы поставили на Варвара и он победил!	game/script.rpy	2029	e "[what]"
choice_234_result_bd6796b9	s	Сумма вашего выигрыша составила - [winsum]	game/script.rpy	2031	s "[what]"
choice_234_result_43de95d5	s	Теперь количество вашего золота - [gold]	game/script.rpy	2033	s "[what]"
choice_234_result_4650ea64	e	Вы поставили на Огра и он победил!	game/script.rpy	2035	e "[what]"
choice_234_result_bd6796b9_1	s	Сумма вашего выигрыша составила - [winsum]	game/script.rpy	2037	s "[what]"
choice_234_result_43de95d5_1	s	Теперь количество вашего золота - [gold]	game/script.rpy	2039	s "[what]"
choice_234_result_e514fe17	e	Ваша ставка не сыграла	game/script.rpy	2041	e "[what]"
choice_234_result_609bc030	s	Количество вашего золота по прежнему - [gold]	game/script.rpy	2042	s "[what]"
		Купить еще что-нибудь	game/script.rpy	2049
		Двигаться дальше	game/script.rpy	2051
choice_170_a879892b	e	Примите решение куда двигаться дальше	game/script.rpy	2064	e "[what]"
		Покинуть этот район	game/script.rpy	2066
		Присоединиться к толпе, наблюдающей за уличной дракой	game/script.rpy	2068
choice_8_0e10667b	e	Вы подходите к статуе, думая, что это, должно быть, работа очень талантливого художника, ведь она выглядит очень реалистично.	game/script.rpy	2073	e "[what]"
choice_8_bb6ab668	e	Но затем «статуя» мигает, ломая свою игру, впрочем, ваша реакция уже все равно запоздала.	game/script.rpy	2074	e "[what]"
choice_8_1b91a5a5	e	В одно мгновение длинные руки существа вытягиваются к вам, хватают вас за плечи, поднимают в воздух и подносят к его лицу.	game/script.rpy	2077	e "[what]"
choice_8_f36e7b99	e	Оно открывает пасть и вонзает острые зубы вам в шею. Вы умираете, прежде чем осознаете, что произошло!	game/script.rpy	2078	e "[what]"
choice_8_86e9b1aa	e	Вы повстречались с одним из самых смертоносных обитателей Кхара – Человеком-Богомолом.	game/script.rpy	2079	e "[what]"
choice_27_9acc9190	e	Внутри хижины на полу валяются кости. Тот, кто живет здесь, явно плотоядный.	game/script.rpy	2085	e "[what]"
choice_27_00fe4097	e	Судя по размеру некоторых костей, это существо, похоже, весьма неравнодушно к людям.	game/script.rpy	2086	e "[what]"
choice_27_bf1d66e0	e	Поскольку хижина в данный момент пуста, вы шарите среди останков.	game/script.rpy	2087	e "[what]"
choice_27_f988de05	e	Повсюду разбросана одежда несчастных жертв, а в их карманах вы находите 15 золотых, а также несколько мелких костей, скрученных в браслет.	game/script.rpy	2088	e "[what]"
choice_27_d729f941	e	Вы берете находки с собой	game/script.rpy	2089	e "[what]"
choice_27_43de95d5	s	Теперь количество вашего золота - [gold]	game/script.rpy	2092	s "[what]"
choice_27_a7317116	e	Вы осторожно вы выходите из хижины, предварительно убедившись, что никого нет рядом	game/script.rpy	2093	e "[what]"
choice_137_ff067150	e	Вы продолжаете путь по дороге, пока не подходите к Y-образной развилке, и продолжаете путь на север.	game/script.rpy	2099	e "[what]"
choice_321_f5d1c078	e	Толпа недовольна вашим вмешательством. Вы должны выбрать против кого будете драться	game/script.rpy	2108	e "[what]"
		Против Спрайта	game/script.rpy	2110
		Против Пикси	game/script.rpy	2112
choice_321_725b3127	e	Для того, чтобы помочь вашему противнику в бой неожидано влезает гном	game/script.rpy	2114	e "[what]"
choice_321_fight_7a198596	f	Твои силы иссякли в бою с [current_enemy[]]'name'! Ты падаешь, побежденный их слаженной атакой.	game/script.rpy	2131	f "[what]"
choice_321_fight_36ed5b49	f	Спрайт и гном побеждены! Ты стоишь над их телами, тяжело дыша. Твое здоровье: [health], мастерство: [mastery], удача: [luck].	game/script.rpy	2136	f "[what]"
choice_321_fight_464eef23	f	Пикси и гном побеждены! Ты стоишь над их телами, тяжело дыша. Твое здоровье: [health], мастерство: [mastery], удача: [luck].	game/script.rpy	2139	f "[what]"
